conditionA	skater_optimize_v0_5_MS023rep1_database_sorted	skater_optimize_v0_5_MS023rep2_database_sorted
F0F1T0C0J0_0J1_0	F0T0C0J0_0	F0T0F1T1C0J0_0J0_1J1_1	F0T0T1C0J0_0J0_1
	-3.884309368280948		
	-3.8475408561794677		
	-4.037422253017753		
	-3.6918031747174735		
	-4.913107560358512		
	-5.117789882788202		
	-4.14162362132069		
	1.7180266299036717		
	-2.8557760788427466		
	-2.5064428372827265		
	-2.9834317967438286		
	-3.1009419558910154		
	-3.8817944532890416		
	-3.9397599930749903		
	-3.4974046144578064		
	-2.840319151897307		
	-2.318566927144259		
	-2.104353034496376		
	-3.889186711335198		
	-2.108167118423887		
	-3.7543222928431015		
	-3.583446448004493		
	-3.998925880685943		
	1.300950466801175		
	-3.2011780415524367		
	-2.7451220412376154		
	-7.349766597450263		
	-7.378043665801684		
	-6.5385441952618395		
	-1.578540232641518		
	-2.3084622618467336		
	-1.714955317870162		
	-2.3855596411545306		
	-2.822278618995584		
	-2.6989087492907697		
	-1.689617995301106		
	-2.680923177905034		
	-2.6078892409123164		
	-2.7183741460805813		
	-2.6012381152577184		
	-3.434403603981143		
	-3.022235046109732		
	-2.3458944652652005		
	-1.3793460307768397		
	-1.8810130938944711		
	-1.600874854355824		
	-2.942018844411681		
	-1.8694407214047326		
	-2.960423598767424		
	-2.197940820307671		
	-2.5907622352878357		
	-6.2594913460481285		
	-3.631288410135044		
	-6.8311304370307075		
	-2.2304008867895835		
	-4.298736627176731		
	-1.6926181081284049		
	-2.732605631928633		
	-2.5263439887075028		
	-3.670132882453129		
	-7.403460033709527		
	-3.283035436391221		
	-3.111470651063108		
	-3.670365220385436		
	-4.205237304664752		
	-4.038050166955628		
	-3.7558835579792778		
	-5.806501445342		
	-2.096020813281129		
	-2.7808692805796342		
	-3.588731700060465		
	-7.197701613905987		
	-7.333006562023531		
	-7.510509676418047		
	-7.621665950140659		
	-3.265240529764519		
	-3.5552320222362783		
	-2.9084639908593632		
	-3.3825826454899346		
	-3.5148683372073943		
	-3.920709417595876		
	-3.348998013033589		
	-3.15560470495753		
	-1.940237723807721		
	-2.0777321121725123		
	-1.9973565206253172		
	-1.8071796452579858		
	-1.8674626386923177		
	-6.540221588666618		
	-1.3154128302188404		
	-3.7109389558336585		
	-4.823560386559909		
	-3.206861549115879		
	-3.6648762621179403		
	-3.192849542927766		
	-3.1100835538338525		
	-2.2361669396879416		
	-2.3701500917042564		
	-2.2746828814922098		
	-3.5750409448816187		
	-3.4252873353788678		
	-3.287306678618219		
	-2.5958685555642433		
	-4.0121849546719925		
	-2.421144349899256		
	-2.120272279829782		
	-2.202801040661882		
	-1.8175136348869338		
	-1.3035609793442466		
	-2.1347589561273845		
	-3.081577126144858		
	-2.841104618298075		
	-3.286708900283251		
	-3.460653954738738		
	-3.5716937804925095		
	-2.819083245973366		
	-3.881929506576144		
	-3.826355720045051		
	-3.7521638500110477		
	-3.4963467789018146		
	-2.8999588946532384		
	-2.2902611836963374		
	-2.6573178296733952		
	-2.9980392677403187		
	-3.037248144156481		
	-3.124113016356552		
	-3.169048974496935		
	-3.5998923199961346		
	-3.943584055944428		
	-3.5842915150473043		
	1.619710675138054		
	-3.20967434933179		
	-3.024778360041796		
	0.026487057928310572		
	0.7470436041035314		
	-0.08210848866790912		
	-0.613970472063984		
	-0.2755618920633834		
	0.2842120595569169		
	0.47484095345444316		
	0.41033567685729744		
	1.9346370828295014		
	0.3582949771582535		
	0.5442281807864279		
	0.0343425091348296		
	0.7554003692292638		
	0.35677485127549763		
	0.43487638319723326		
	1.3445933298998665		
	0.6503293876940522		
	1.2354850588454116		
	1.544517533693365		
	1.4251316264628207		
	1.3662242825313808		
	0.9068367339882355		
	0.7292482116517235		
	0.6966749249626752		
	0.6811208826979505		
	2.38464113528352		
	-2.9290088777889363		
	-1.0531439994450347		
	-3.037418699565645		
	-1.0022361782230997		
	-6.947774214661693		
	-6.734056209329108		
	-6.459093490546778		
	-6.850793503932997		
	-6.620920288715545		
	-4.86356079075571		
	-7.975145218494295		
	-4.461519843312848		
	-3.559874439975036		
	-6.307167190229646		
	-4.475369791412845		
	-3.6281855730080887		
	-3.9130162809447278		
	-4.103542444014892		
	-6.281577083230677		
	-6.635986870305626		
	-5.188880191319451		
	-3.50935758258839		
	-2.581812211374901		
	-3.25364939288941		
	-4.418880566868063		
	-3.5303307046669707		
	-3.9314276880154453		
	-4.121045885429649		
	-3.6940626219962356		
	-3.7946215011152042		
	-4.122285271622995		
	-3.983026806655633		
	-3.8172283882142337		
	-4.137270749257878		
	-4.134905320382883		
	-5.455464760782235		
	-4.808402987795043		
	-5.134928131734167		
	-5.909660341733387		
	-6.938254211635252		
	0.009529199791977505		
	1.8068527768050324		
	-1.0724554475291994		
	-4.747165836021099		
	-3.039915378961796		
	-3.720198304110436		
	-4.849557407427158		
	-3.1901575442697925		
	-6.7589777665931		
	-7.025729382625482		
	-6.916876788112942		
	-6.739813012166064		
	-7.141435963476886		
	-6.6388443266251205		
	-6.788610349655387		
	1.1794508889524153		
	-6.782065147435134		
	-6.763246670001863		
	-6.87741452793929		
	-6.778877313179872		
	-6.908769052785173		
	-6.878215366793863		
	-6.788296176683197		
	-7.063645085932122		
	-6.855260676518716		
	-6.390308570751193		
	-6.41543766219534		
	-1.8117206239341632		
	-2.7988690370556086		
	-2.507402280506074		
	-2.859540826948164		
	-2.536804409678498		
	-5.18243240498804		
	-3.4616660629418954		
	-3.5094619069808886		
	-5.622653657004979		
	-5.743814428752		
	1.3976427782323169		
	-4.38964917468821		
	-5.782730564225565		
	-2.811777046193624		
	-7.068235019852427		
	-3.029879067464581		
	-2.9647629251480336		
	-2.748337858999536		
	-6.019363141330143		
	-2.5385845975169365		
	-4.572570608414983		
	-2.386566415960434		
	-1.5871664572992306		
	-2.519904495074987		
	-2.325275420858483		
	-3.9762739764647534		
	-3.7616220434582157		
	-4.094451927598475		
	0.5692741853144004		
	-3.5966406462543046		
	2.1504391220205723		
	-3.1462495719568224		
	-2.1913299396770407		
	-2.0137361634257993		
	-1.7427696742587766		
	-1.3631633551147035		
	-1.791727475990908		
	-1.7119604312366283		
	-6.585162183533185		
	-0.3134268636625038		
	-0.4875060942079801		
	1.1008263081396457		
	-0.16370580273487872		
	-2.9764232801426975		
	0.6381104545178597		
	1.0300853066437679		
	-3.4567218983001893		
	-3.7644906534502645		
	-4.224541000750552		
	-4.496705981415345		
	-3.1843989963156605		
	-3.9429983726141273		
	-4.053102088813989		
	-3.821759335308935		
	-4.027631428240028		
	-3.4449189233624082		
	-3.719391399761773		
	-2.987405583469386		
	-2.953782711139955		
	-7.631472021412794		
	-7.507899802072898		
	-7.973592322093603		
	-1.9780853975649415		
	-3.786809766697046		
	-3.5058052015669774		
	-3.629064404744394		
	-3.1797434150195194		
	-3.242100816980801		
	-2.6858858897058187		
	-2.1149192428029195		
	-2.214715623370909		
	-2.4856767235929786		
	-3.0665379474190604		
	-2.567831620158823		
	-7.790508803503914		
	-2.511139525968829		
	-2.5482059922620692		
	-1.435910643254161		
	-2.3262880085061135		
	-6.888131099011925		
	-2.973509259307312		
	-3.5459496372744885		
	-3.9161785639438134		
	-4.609265408395666		
	-3.484035459186868		
	-3.551190369585004		
	-7.543949695079468		
	-7.393468171207117		
	-2.6945500517824046		
	-3.057971861042762		
	-3.24544014436638		
	-8.898568939753993		
	-8.446982284369051		
	-4.344593945392943		
	-4.187782085197669		
	-4.468079318748251		
	-3.423141619089085		
	-2.6746504303768037		
	-4.299140727249808		
	-3.5759549930467327		
	-3.460489574051522		
	-3.142366726328581		
	-2.325633361706029		
	-2.1915144481793165		
	-3.264003067864594		
	-3.648502830953755		
	2.1425810617834298		
	-4.24646665896861		
	-2.8744335318773584		
	-3.08886221254738		
	-2.667547549818543		
	-3.444320465794587		
	-7.38275027242295		
	-7.17667584908912		
	-5.37811896356217		
	-2.226115045120363		
	-3.0511031687587615		
	-2.7557778295016657		
	-3.7091009886133133		
	-1.5642988730113614		
	-1.398098145823565		
	-2.2373650976979076		
	-2.5565923693025097		
	-2.2450783010260413		
	-2.316040942961281		
	-3.409964295913362		
	-1.7550812871553125		
	-3.36436186468159		
	2.074205665803461		
	-1.9861676001716346		
	-1.6615014199036937		
	-2.4010745965281086		
	-3.2299521020445794		
	-3.4200598850458714		
	-4.910599695405712		
	-7.07791300356568		
	-7.980617242865669		
	-4.927606910519489		
	-2.288829350718241		
	-2.368547370381837		
	-3.0145386249985893		
	-2.16134990983957		
	-2.3845159014302655		
	-2.532015258426957		
	-2.3855204401685346		
	-2.345386653823489		
	-2.734063888222011		
	-2.4670068657097115		
	-2.153077499720797		
	-3.4232514988568554		
	-3.258853192592839		
	-4.098870126378625		
	-5.452464095416613		
	-4.325657950801763		
	-3.3911324830820604		
	-2.365674386765398		
	-3.789767758141643		
	-2.297267996851085		
	-2.444399774640303		
	-2.754066301437965		
	-3.5219398003804834		
	-3.0016213457882714		
	-3.3773709602341544		
	-3.0537153028728166		
	-2.711847003269377		
	-2.1059606775924826		
	-2.75370623832345		
	-3.598539914729705		
	-3.0681868604447255		
	-4.570572354938348		
	-3.09252475048343		
	-2.731158427430898		
	-3.2071906147572546		
	-4.112819145572036		
	-2.6701576756269327		
	-2.9866335061634044		
	-5.858060432103444		
	-7.049716621021408		
	-2.0980360503773445		
	-2.81687813567268		
	-3.1306964682378515		
	-3.5658373526324603		
	-3.9874776651041457		
	-6.0827842735734015		
	1.699728405136772		
	-4.084056047220925		
	-4.3806129088427905		
	-3.399282661741164		
	-3.263796580939514		
	-3.994923729692184		
	-4.5338939363759065		
	-3.244674156128771		
	-4.284077819756892		
	-3.334853217607331		
	-2.8627693025621883		
	-2.4031220896256107		
	-2.3316847765403494		
	-2.3669501486444027		
	-2.4681399872359577		
	-3.1803775911233667		
	-3.1798283915181		
	-3.479818962588377		
	-3.372042848949122		
	-5.006811726322998		
	-1.7828511939520275		
	-1.0124710225840037		
	-1.3409011185334048		
	2.007362370657353		
	1.8008156388937322		
	-1.8335519121600856		
	-1.1316877835394765		
	-1.5541504291767922		
	-1.6666403874793296		
	-2.1473107527590543		
	-1.0571304711578136		
	-1.0630459039972562		
	-2.139254863951448		
	-3.1221382978644336		
	-4.438734129250257		
	-4.880174799196611		
	-6.811908436559844		
	-6.706228559980398		
	-2.3209185616541634		
	-1.4724732003164147		
	-2.2939601908930376		
	-5.445577670724433		
	-6.820075856685055		
	-2.7632455925765		
	0.7414826483213625		
	-6.696656109038849		
	-6.588919521842823		
	-4.669370929720376		
	-3.667787722610531		
	-3.2100901674711575		
	-3.479878517161229		
	-3.765225984958892		
	-0.5877246581618839		
	1.9529200312990955		
	-1.010765058418261		
	2.3332745902789935		
	-1.105291643193715		
	-1.7377809472232433		
	-1.3094631132299956		
	-0.7401357903455036		
	-5.950866664485636		
	-7.256699920543852		
	-4.991517930065658		
	-3.738573652296527		
	-3.6648918158098107		
	-3.6717876133643337		
	-3.113236049213397		
	-3.036185588099133		
	1.7738096485443091		
	-2.5830997418116306		
	-3.6202193633943054		
	-2.933988811927232		
	-2.5505537814768675		
	-2.2621782761316864		
	-2.8520004529317973		
	-3.0413529878830676		
	-4.70045897824845		
	-5.304836563228523		
	-8.015343866159547		
	-7.769402285813779		
	0.13999300731545491		
	-8.384208876732078		
	-2.594160084080371		
	-2.439942477377288		
	-1.477431964038583		
	-2.1737293504105963		
	-4.0915565924507575		
	-4.397787152896849		
	-4.426564974707953		
	-3.757522609278371		
	-4.170349793394794		
	-5.357111040142071		
	-5.530310368610206		
	-4.868478997572978		
	-5.177326166181048		
	-3.325092507603361		
	-2.213674639324741		
	-2.3100067234601913		
	-3.4091740071808654		
	-4.823023694112585		
	-5.168459967392106		
	-4.42842298089838		
	-2.6854449958938194		
	-3.282512421282027		
	-2.917782477507609		
	-2.7692755951851495		
	-3.274452524401952		
	-3.0757024463674907		
	-2.835502032276822		
	-1.0934695460212327		
	-1.0582987000572475		
	-0.5117215178139102		
	0.6642193082752388		
	-0.4947289527014674		
	-1.4720669085439		
	-0.9983951733399513		
	-0.8901674238699069		
	-0.6913269222355115		
	-0.34877330114830213		
	-0.3767240057671978		
	-0.847377834686722		
	-0.19541275911524575		
	-0.8059659149326768		
	-0.8426858907443557		
	-0.17200136087166917		
	0.25989011456987093		
	0.4239744879283124		
	0.2884046331932225		
	0.07503761457267433		
	-0.0729622147814938		
	2.331925874073482		
	0.30993343271792534		
	-0.9961948648691713		
	0.72629719028426		
	1.3760911376175693		
	2.5266097208937786		
	-1.7821675107255586		
	-0.24386449743403943		
	-0.5691933097525416		
	-0.29734325441301895		
	0.7375216747751575		
	0.7259526926486443		
	0.6729719915256648		
	0.4416258298022114		
	1.8185152016448245		
	1.6674593653264198		
	-0.16754741653523722		
	0.5839859466387489		
	0.9937920910054615		
	1.262753954727996		
	-0.4950186612181531		
	1.1572772396338427		
	0.9537196396690081		
	0.8491779501636064		
	0.7252743587884579		
	0.6668960835276164		
	0.7590602334400446		
	1.5420259367570839		
	-0.4396377909047268		
	-0.25725412852924284		
	0.3881144103350672		
	-7.2798945809805655		
	-5.326112201240296		
	-2.5022051472361464		
	-2.357955402476746		
	-1.7865860214111589		
	-2.037010703014349		
	-1.6427362816900872		
	-4.432038742296398		
	-4.151163368761826		
	-3.8324129036470644		
	-3.559171937536033		
	-3.9446277340380247		
	-4.646587270163519		
	-5.600616688357763		
	-5.31452589377782		
	-4.582382385113138		
	-4.054917335587786		
	-4.432940594655431		
	-7.562179790975474		
	-5.150500908147182		
	-5.883017838076504		
	-4.854660510840599		
	-4.115391139183805		
	-7.00670226250846		
	-7.1394056259193945		
	-2.128186309403664		
	-6.657341857498223		
	-3.373876024375319		
	-2.9461991158333802		
	-2.93886253071608		
	-3.0574637253778816		
	-3.2586377759388094		
	-3.53313883129851		
	-3.0356028465368854		
	-3.0516563189978445		
	-3.5970962427098963		
	-4.226700386380879		
	-3.8248154902773184		
	-3.073387186812636		
	-6.458263623997068		
	-8.0048945282567		
	1.9377793951712785		
	0.3767626830552053		
	0.32819308096234073		
	-0.26303238606215046		
	-0.5501692594244133		
	-0.48818081778596517		
	-0.26672810145830506		
	0.2743391993719349		
	-0.01966681139421009		
	-0.018136389574343034		
	-0.1157295307775037		
	-0.2159282621594902		
	-0.5681631254639282		
	-0.5572655940042579		
	-0.3015050132011599		
	-0.002709037769391715		
	-0.008484865731384622		
	-0.49429399092185994		
	-0.5411161848515049		
	-1.118658016675497		
	-1.2639580262500323		
	-0.8615616504911906		
	-3.069639609843988		
	-3.1789919177385912		
	-3.6229993364755715		
	-3.4609629140524816		
	-4.266445041098945		
	-3.853947525443179		
	-3.31819634526384		
	-4.677684160796149		
	-3.8995486788539524		
	-3.556376375741391		
	-3.8662418484940186		
	-4.59391008477305		
	-4.948528218282425		
	-3.895242537221427		
	-4.1901950725065		
	-6.97937425962802		
	-5.212744080000002		
	-6.8264310350552835		
	-0.4803946927076429		
	-1.3766668748751756		
	-1.418992051440501		
	-1.651114945726296		
	-1.6255202342882176		
	-2.21458001859346		
	-1.5644674110303174		
	-1.6327251172269945		
	-1.6315445248034715		
	-1.2467959827027535		
	-1.161049846125175		
	-0.7996827281816876		
	-0.7996438031597045		
	-0.5659157292317539		
	-0.9004004645620751		
	-1.3397631958306067		
	-1.2283645384688138		
	-1.4704428846869422		
	-0.5934763908426268		
	-0.5898065376473167		
	-0.8260743468440075		
	-1.105432875200963		
	-1.4606118651460733		
	-1.7440739233562284		
	-1.4683894732940337		
	-1.4859009746673788		
	-1.5784238980813328		
	-1.3649384543876437		
	-1.621987857637105		
	-1.8194752792128808		
	-2.4411955579265174		
	-2.8873505709499945		
	-2.5014059906044293		
	-2.761672919886194		
	-3.4980499573795343		
	-3.556020841841296		
	-2.8352857940603426		
	-2.853600237016712		
	-3.3106951134300378		
	-3.2758792355767046		
	-2.79804501810988		
	-3.623955051302225		
	-2.581380411543809		
	-3.6327694082421984		
	-2.7011211917997877		
	-3.0577393937949036		
	-3.4114571370434037		
	-2.977667699901944		
	-3.3332434081151967		
	-4.703388713364476		
	-6.614892472012247		
	-6.400028713487078		
	-2.362195027428719		
	-3.967049451613864		
	-4.001916016608325		
	-3.2358916807340248		
	-3.3691658843732726		
	-4.49409444019733		
	-5.006436058908997		
	-6.365444943731846		
	-3.3635367615347715		
	-6.058167715237742		
	-7.022237976317339		
	-7.079529729887568		
	-7.218442003504687		
	-6.801922509075296		
	-6.425245490122159		
	-3.5312486259774842		
	-4.328334881354691		
	-3.1256421050432968		
	-4.142339338631319		
	-3.954853427269778		
	-4.172781911887343		
	-2.0935588258004114		
	-7.168957104697586		
	-8.503415183768862		
	-5.826661916433988		
	-8.419139193403513		
	-6.4287765368612		
	-6.4202637392935875		
	-6.841951747578215		
	-8.38249628158487		
	-6.708640872187506		
	-8.060924508756045		
	-7.686403624611758		
	-8.272281715474808		
	-4.4206035603968665		
	-3.9441080212069988		
	-4.770328409525357		
	-4.005566833529884		
	-3.4526125590175565		
	-5.405463679969376		
	1.797335316701137		
	-3.0489858165907635		
	-4.685219495987152		
	-4.523520839834251		
	-3.661872969361289		
	-2.0522904601557617		
	-4.249663109253864		
	-2.72878470737135		
	-2.987251134949662		
	-4.833857376898502		
	-3.9913318353641776		
	-3.6203471016204665		
	-2.9466050193403595		
	-4.91757862056422		
	-7.367007007674685		
	-0.9152499375763408		
	-2.1748461223171747		
	-2.478016588337027		
	-2.081659566123217		
	-3.5264794726592594		
	-4.540573417688727		
	-3.419156786630051		
	-3.5506763430092203		
	-4.308837499753605		
	-2.7818412933626626		
	-2.997486131305578		
	-3.047320526523477		
	-3.322846662646099		
	-3.404064073147622		
	-2.908761902158022		
	-3.008095995230113		
	-2.992701145041308		
	-3.908023195003691		
	-3.64900677739091		
	-3.3221719309540005		
	-2.7985016330748884		
	-3.60518297327063		
	-8.435721035678627		
	-6.8849774141202005		
	-2.2051079097392585		
	-2.3343581172270746		
	-4.292877841688456		
	-2.7802224615882305		
	-2.8129366728726826		
	-2.965438868180002		
	-4.661057876824116		
	-3.0923174091209544		
	-5.206348782661691		
	-3.8013841496376752		
	-6.647497093003543		
	-6.651006564383829		
	-3.6387778349082636		
	-6.284875428395084		
	-4.904896006458564		
	-3.4725748912331778		
	-3.284735667419661		
	-3.651467513267195		
	-5.154818131594214		
	-3.0887020351916954		
	-4.676495727628243		
	-1.8072579040782972		
	-1.9158622412984225		
	-5.764264510681786		
	-3.2770234392646165		
	-4.367416101519849		
	-2.7106556033091618		
	-2.5777713058757405		
	-4.414788223112619		
	-6.35452513301687		
	-7.07203572413637		
	-7.102434526345076		
	-7.542077043290132		
	-4.112676876692746		
	-3.421740225599505		
	-2.5661688271617926		
	-2.347971568934484		
	-3.2587282193986424		
	-3.8260457010142197		
	-1.7500377478799294		
	-1.624621314481904		
	-2.29998649473014		
	-1.5974066019841147		
	-2.0876536502870224		
	-1.7142971400216163		
	-2.070308972015511		
	-2.0636443622051686		
	-1.7139823625336073		
	-0.6695402687694546		
	-1.4371270192318166		
	-3.44235876382636		
	-2.9060342496305527		
	-2.49265897637934		
	-3.9775233807951436		
	-7.197327858849106		
	-4.460633306860597		
	-3.856938916203167		
	-3.673389023369996		
	-3.4678614121936335		
	-2.870524416729145		
	-3.246294837966693		
	-3.7686786858052046		
	-4.79069487305333		
	-4.308004246517947		
	-4.031942582431018		
	-5.210431988975934		
	-2.573750276245466		
	-2.8287009250489374		
	-1.6972352668109363		
	-1.1587643128329168		
	1.793808506879628		
	-0.310386835833898		
	-0.4486306586968737		
	-2.0413268583431026		
	-1.1967514679824816		
	-6.332114776112668		
	-6.013828216960602		
	-3.3223658749773666		
	-6.507868291660503		
	-6.565684284948071		
	-6.617728954924418		
	-2.6171667707961763		
	-2.3231693464372287		
	-2.382479581147503		
	-2.775470675773713		
	-3.236421855924981		
	-2.299645514360524		
	-2.5825984188717794		
	-2.1155161707119117		
	-2.762548862787125		
	-1.6700497825150185		
	-1.6815223378659423		
	-1.8330814995543316		
	-2.160846612610179		
	-2.3472299272169987		
	-2.4699252613952964		
	-2.466911149731025		
	-2.267617907786806		
	-2.564883506895137		
	-2.9746082733442534		
	-2.9996653335703187		
	-2.1671537229373583		
	-3.0987527087427997		
	-4.039630638860204		
	2.549199694850672		
	-2.828393475865207		
	-3.327680029533104		
	-2.8517661058942587		
	-3.6060830345715917		
	-2.7243492487522025		
	-2.6120331538778285		
	-2.5756497299460572		
	-2.7165997065837653		
	-4.158572351073706		
	-4.590943020219299		
	-7.166012068331547		
	-3.132185752204351		
	-3.001957622043357		
	-2.9229867565811363		
	-3.4914788556789347		
	-0.9704439294274475		
	-2.4176097117096598		
	-4.361440108622856		
	-7.178486608930189		
	-8.067419189094572		
	-6.789965905087629		
	-8.383994389903446		
	-3.0692883946699476		
	-3.312329386703579		
	-2.1944631944311457		
	-2.2872827345593496		
	-2.557834216915399		
	-3.5085725165979142		
	-2.44690299075683		
	-1.4499248127260387		
	-2.3185129529869566		
	-2.375350681290208		
	-2.8309883532756444		
	-3.7494729977119334		
	-2.858201022898852		
	-2.5421220821666863		
	-4.374205989162469		
	-3.4800932559526316		
	-2.0777686540601734		
	-2.0686981824564183		
	-3.4449456319799343		
	-4.1003900019212765		
	-7.208962730775282		
	-3.5815375717231692		
	-5.494824499256382		
	-3.957417293598973		
	-3.452997213983168		
	-3.0451455984843605		
	-2.8655740083644585		
	-2.3075263793019105		
	-2.490589938785097		
	-1.9610216804084346		
	-2.368022214281986		
	-1.6678706923512387		
	-3.2987103631696506		
	-2.8062206883868908		
	-2.773871306575905		
	-3.01530420581914		
	-3.054817827265052		
	-3.056539209455446		
	-3.064404475521429		
	-3.3596226572057915		
	-3.6267262002535836		
	2.0392042087853204		
	-3.1802768888768074		
	-3.4589308739655813		
	-7.333617294059261		
	-7.149475399056609		
	-7.1606146388018255		
	-7.097182455967709		
	-7.344402851649374		
	-7.16280529735077		
	-2.294207836531435		
	-2.3593087434520212		
	-2.1079245556364907		
	-5.049042294728423		
	-3.6621322890659695		
	-3.041801420781002		
	-3.8926324378447306		
	-4.0052854326384475		
	-3.3226214764527744		
	-2.857804600375562		
	-4.058087928478894		
	-4.277188609447111		
	-6.7181901482195645		
	-6.545362518251346		
	-6.500051377558242		
	-6.380226794944609		
	-7.84775021525389		
	1.085803093102805		
	-6.565516202539384		
	-1.933873601409646		
	-2.157154686516331		
	-1.9968468315602408		
	-2.7228150546183807		
	-2.262275170977357		
	-2.804338444920928		
	-2.877632084769938		
	-2.5270506399744037		
	-2.786133907988098		
	-2.3398307520511117		
	-1.966170369952368		
	-2.1980963853213447		
	-2.0032670726362576		
	-2.436709079413797		
	-2.684818694272372		
	-3.26498393783748		
	-2.81335746178099		
	-2.0774032768273534		
	-2.3709633148019322		
	-2.969237356640831		
	-4.260179542021406		
	-3.638927894885552		
	-3.185136257610618		
	-3.216719371459179		
	-1.8836618615434564		
	-2.75835503573718		
	-1.8784010059938732		
	-0.5010016781533976		
	-2.153886237471747		
	-2.6437660241523155		
	-2.128869203158689		
	-1.0581665135972007		
	-5.682306942724331		
	-5.278944833991724		
	-5.696103642161759		
	-4.490015192011843		
	-3.5676648269412383		
	-2.9855561482632846		
	-3.9553658361578896		
	-3.0598979137799063		
	-3.290472905202448		
	-3.704417079410504		
	-4.3088303514530315		
	-3.92246821746744		
	-4.535775063930112		
	-4.508321320013535		
	-4.66050683219274		
	-8.472339331550621		
	-2.7919972329237055		
	-2.7527675773988		
	-3.6939468582802055		
	-5.406331017259328		
	-6.7200133130191535		
	-4.931475674166308		
	-7.278387603996594		
	-5.767235520234535		
	-7.091482069985379		
	-4.0489983538299725		
	-7.326649385031231		
	-8.098599462204675		
	-4.040584739493856		
	-5.64892533785518		
	-4.227677158939783		
	-3.3738790155575336		
	-3.611070317308221		
	-3.1113459696347343		
	-5.151231297778532		
	-0.9369485745409482		
	-0.3269809556123244		
	0.30538807394234874		
	0.25688747077943075		
	0.487944193448587		
	0.34739409796507764		
	0.8813239699651553		
	0.3428118590627055		
	0.22481267507517635		
	-0.020954382717779524		
	0.06540411373862265		
	0.6772069305245302		
	-0.028273631959798765		
	1.2084891672443474		
	1.9626026949922653		
	0.9538351260329699		
	0.4694531028279328		
	1.387632745106659		
	0.8474718303190165		
	-0.25840530703233056		
	-0.5769554425015823		
	-0.4036410968461761		
	0.8211060747926665		
	1.4256123748601246		
	0.9099919394861004		
	1.1304235316903233		
	1.1975823588982957		
	1.5650633774277272		
	0.48254474320159846		
	1.8995526931761726		
	1.3689862033344542		
	0.9780052106635562		
	1.081550630033839		
	0.7702510066955921		
	0.7341767677448591		
	2.592242934407978		
	2.0343495529079307		
	-2.427781644023395		
	-3.7719425761942573		
	-4.2204353389450056		
	-3.3258799948505913		
	-4.559768107104355		
	-3.7675887589406507		
	-4.103153125591543		
	-4.33183293759638		
	-2.975101656559682		
	-2.635938624377112		
	-1.987062386988264		
	-1.7503629191292165		
	-1.7331762869663154		
	0.04563867193069458		
	-0.916566031181406		
	-0.5295672573866422		
	-0.2181065355961015		
	-1.060150583337194		
	-0.7259375711631019		
	-1.3417418946687416		
	-3.2938703414141814		
	-3.491063527063427		
	-3.5109643574340588		
	-5.652239837514641		
	-5.2233764825324		
	-4.584634180691252		
	-2.925324683624294		
	-0.9615834852068335		
	-2.586111343273724		
	-2.797959732431652		
	-5.680510434377138		
	-5.0217193050821		
	-4.892148255192342		
	-3.970142615558137		
	-7.9552890751151315		
	-3.3583178461103027		
	-2.53219049822819		
	-3.415195242560104		
	-2.9053315243166637		
	-2.693989801800746		
	-2.5960081119864005		
	-3.2676394435607157		
	-2.8079624245580694		
	-3.075288951701639		
	-1.7608561786860386		
	-1.5116186753222505		
	-7.112564069940235		
	2.616691746212651		
	2.1271313854641103		
	0.5166236644497324		
	2.197673564308514		
	-7.607362702616845		
	1.2157872993510004		
	-3.5639584436010434		
	-7.484055234017987		
	-7.261274145696004		
	-3.8234259904895755		
	-6.667057061528865		
	-6.150849398828679		
	-7.292681318065647		
	-7.518104592233912		
	-6.160610510573523		
	-4.095498483888974		
	-3.240519606980932		
	-1.8593574415971834		
	-1.2588670024497899		
	-1.8211744723352739		
	-7.117021149878022		
	-7.326941215236597		
	-6.160357679107367		
	-4.802521056141943		
	-5.826589045625353		
	-5.330160473060366		
	-2.974123561072523		
	-3.199085111655892		
	1.735767154708015		
	-7.022949841461674		
	-7.248455521023107		
	-6.123957052316416		
	-6.9022045502258935		
	-2.3614571603842593		
	-1.4921130302732002		
	-3.4741965083159334		
	-7.197103440584552		
	-6.142875212845178		
	-2.7139941950313897		
	-2.805817107690323		
	-2.881560532628027		
	2.7544086616860475		
	1.0818168105916977		
	1.2552952666587383		
	0.5193456404213648		
	1.4712941300172395		
	0.6859625677751342		
	0.06196554968275402		
	-2.521073947886844		
	0.251448855439343		
	2.6688997301647697		
	-0.8077616390466236		
	0.30029595889351324		
	-0.8174488011451683		
	0.9104371861200551		
	0.678341483560452		
	2.245027060709814		
	-0.20738532506647053		
	-1.142568328517613		
	-1.1448315175301276		
	-0.048527834292129625		
	-1.0047745563327695		
	-1.692114548017365		
	-0.6389806891579594		
	-1.7219438633717472		
	1.4764646433875905		
	1.8406304055985492		
	0.6636961978563076		
	0.5150160122349399		
	-0.736316527426872		
	0.6515683849255924		
	1.1990843120630073		
	2.0592715102613726		
	-0.28580900349666705		
	-0.8845445341461926		
	-0.7260879084471465		
	-3.6705639770690395		
	-3.749370163228559		
	-5.0848979909657315		
	-3.1454482940761275		
	-3.631717528500756		
	-1.6108341149295806		
	-2.65402234868249		
	-2.2122232020955366		
	-2.93551939365798		
	-2.424101415211192		
	-2.805387418356304		
	-2.393400860665267		
	-2.057330114216206		
