conditionA	skater_optimize_v0_5_DMSOrep1_database_sorted	skater_optimize_v0_5_DMSOrep2_database_sorted
F0F1T0C0J0_0J1_0	F0T0C0J0_0	F0T0F1T1C0J0_0J0_1J1_1	F0T0T1C0J0_0J0_1
	-0.0836257809917213		
	-0.4009783939034005		
	-2.3074763873941473		
	-2.607906830678601		
	-2.6414326954167997		
	-5.204836850024268		
	-8.426325176035641		
	-6.085970712316458		
	-4.313359456953279		
	-7.276318496879992		
	-7.610910435797525		
	-6.479241088994416		
	-3.637327460845916		
	-0.395071856064123		
	0.3951505653675189		
	0.47749600799765896		
	1.0748650377430344		
	1.8461338259917204		
	2.0869315770765633		
	-4.440481168637012		
	-4.296113582342599		
	-5.306103429904746		
	-3.199198398187914		
	-6.323931946599137		
	-7.118759520976516		
	-6.698845613238717		
	-6.170551382465236		
	-2.5269924320838264		
	-4.090977115690402		
	-4.776455663322738		
	-3.8795716134225207		
	-4.23781224786816		
	-2.3697697501836053		
	-2.819389226428605		
	-3.647526200900595		
	-2.406498978846894		
	-3.399683806923135		
	0.14559268418298632		
	-3.1441123311418684		
	-1.6492877790838967		
	-1.6456719718270696		
	-1.8391391725856123		
	-1.8465085247555113		
	-2.1841065575104457		
	-2.5643287390730096		
	-2.540518019069412		
	-1.961502009948542		
	-2.684521875885292		
	-2.1659198737802345		
	-2.38534480267476		
	-1.9733273990998619		
	-1.6721654999285769		
	-1.513345343682353		
	-1.8950783285444188		
	-3.07597006490551		
	-2.682714457536048		
	-2.940556114276874		
	-2.1635361274229825		
	-1.5942428460084923		
	-2.245646073060974		
	-1.852745408527867		
	-2.741777785405024		
	-2.599020585854767		
	-2.110526457468891		
	-2.7172352174635384		
	-2.2822667749330674		
	-2.5684005728537205		
	-2.871168163726942		
	-1.9095313395314015		
	-1.0812077307591739		
	-1.5813005427392266		
	-1.5395614693789048		
	-1.5325786049826728		
	-1.2305989244495172		
	-1.484158390389026		
	-1.8245942045887904		
	-6.469184523834778		
	-7.06069048191733		
	0.760199651917606		
	-0.6642012105022544		
	-0.7373551744229476		
	1.6617163134791813		
	-0.3400964430074049		
	-0.2515413432394091		
	-0.19835873240820692		
	0.6112762692359269		
	-0.8316776004387878		
	-0.8645072888072776		
	-5.978417937260567		
	-2.7016936041935145		
	-6.325221773539957		
	-4.792726828386312		
	-3.596264582110585		
	-2.706130456714944		
	-2.656985667799549		
	-3.273387077933947		
	-2.17842789850734		
	-3.57497131211648		
	-2.485939686759158		
	-5.741589620691654		
	-7.643996137981289		
	-3.3704260885227564		
	-4.086746360429972		
	-1.879730350015239		
	-5.455515405094968		
	-3.4992933820822354		
	-1.62537111725637		
	-3.680924103056776		
	-8.0743301002476		
	-6.399947694911097		
	-2.6093983431842918		
	-2.7257514609900815		
	-3.835438187145699		
	-3.120936062129192		
	-3.9930445370819756		
	-2.8846183143499506		
	-2.2887694281063644		
	-3.4169253943745495		
	-3.0625109689136085		
	-3.1486516012828383		
	-3.1428362195616093		
	-0.9026845141694564		
	-1.4748171147460911		
	-1.935197147107646		
	-1.1227112032276436		
	-2.891410403456868		
	-2.2855364182845794		
	-1.7249381072848833		
	-1.9982669219322324		
	-2.369441692952812		
	-2.547004018702168		
	-2.689664533250326		
	-2.5596898511180033		
	-1.0289667560266103		
	-1.022991237049367		
	-0.7006615495573559		
	-0.7901424244559804		
	-0.7333081931442739		
	-0.49259199045941976		
	-0.1357405460096831		
	0.9349580175897823		
	-0.07173960079081987		
	-2.3808818974866757		
	-0.34450161933501644		
	0.7219588061525172		
	-0.1788939252073333		
	-0.21966722121285265		
	-1.4814024211177068		
	-1.2007667735315033		
	-1.170079017358673		
	1.9315200592382291		
	-1.7233294472327378		
	-1.3942477772357103		
	-1.4741696534698183		
	-1.0831565181676435		
	-1.6148473124512543		
	-1.661955599629724		
	-2.04204381075813		
	-1.6361516180996811		
	-1.3562804687717993		
	-2.213825552190667		
	-1.989497987338994		
	-1.7438830428977445		
	-2.325633361706029		
	-2.0525956651531994		
	-2.506949130582278		
	-2.35740636288846		
	-1.921674360498497		
	-2.550078003304322		
	-1.8691560897556458		
	-2.11420700287965		
	-2.057616867995393		
	-2.051155783653806		
	-1.0533634514118795		
	-4.356437826807706		
	-7.47736953775297		
	1.540858573726496		
	-1.7410373301433484		
	-1.3441774258153922		
	-0.9152961914496973		
	-0.9143958678752814		
	-1.3678676834661325		
	-1.8286753017809885		
	-1.8002215081192405		
	-1.4153279911242367		
	-1.3075120957229258		
	-1.498963464331793		
	-6.77333759092704		
	-6.919272270443887		
	-6.7236170154656385		
	-3.2868046408133944		
	-5.912390520494522		
	-3.179619227601295		
	-2.745962342294319		
	-2.817628054480417		
	-2.5651310875297884		
	-2.543622781248824		
	-3.028952036556165		
	-3.500133810115963		
	-3.3700106215038987		
	-3.535108446174587		
	-2.1562572950514722		
	-2.2293654402537104		
	-7.198367836791374		
	-3.3351181753749977		
	-0.4249308468569017		
	-0.4998013133415814		
	-0.41074466121359327		
	0.1330840820529964		
	-7.703829298202497		
	-6.796138231226856		
	-6.89546537574721		
	-2.2600724216791654		
	-2.180933541716216		
	-2.1441378393819215		
	-2.075498724625602		
	-2.27584569900651		
	-2.8010080610185533		
	-3.380140421738509		
	-1.497626622220858		
	-1.6137761815954026		
	-2.0683653487234763		
	-1.9037624394854407		
	-1.7823076952164785		
	-1.6354858369524057		
	-0.9421615954193676		
	-2.435631587647406		
	-2.631685340195515		
	-2.2867687373700285		
	-2.108415943141641		
	-3.027474965653485		
	-2.5895460026741683		
	-2.2228214464468334		
	-6.4227834072596615		
	-6.763131487990783		
	-1.809870649642701		
	-2.2377447446213785		
	-5.220210793190488		
	-1.5994008664703685		
	-2.778719294267934		
	-2.4522540613128565		
	-3.8632290266648077		
	-4.792131131021021		
	-4.591062976570379		
	-4.028200954161881		
	-7.223272464366583		
	-2.460262489517002		
	-2.8316249647413323		
	-3.6335158492642696		
	-0.8330172474439349		
	-0.8055018888068777		
	-0.7211100596806964		
	-1.1325557830828572		
	-1.3839980798917972		
	-0.7338467352977699		
	0.6822496659017476		
	-0.4175297423444334		
	-0.2704637610878769		
	-0.6677480730106131		
	-0.5205231460305888		
	-1.6094247555280532		
	-2.223188527713543		
	-1.673662848315079		
	-1.8575238234116545		
	-1.643912546150477		
	-1.3977958962808288		
	-1.536831660766989		
	-1.3433425508406092		
	-1.280585221049003		
	-1.588894871009733		
	-1.3309550874970686		
	-1.5148926621050016		
	-1.2244723626030538		
	2.0097015314673956		
	-1.4396509006869442		
	-1.6009120515698738		
	-1.3175435611890092		
	-1.4353272248967957		
	-1.4433439894745927		
	-0.9585172895311939		
	-1.9218137459105298		
	-1.6087425917042604		
	-1.6018663785741996		
	-1.5567901442225391		
	-2.4014975831791183		
	-2.0721581460128595		
	-2.410163661151395		
	-2.37534319571432		
	-2.087310284316071		
	-2.1005490073631052		
	-1.5731212575953077		
	-2.2214381537864374		
	0.5994130179509843		
	1.0281518418111715		
	1.0044438630613814		
	0.4273809016944153		
	0.3324736467186416		
	-3.012187282564427		
	-2.4029465853137344		
	-2.1744390353479353		
	-3.451919333312996		
	-3.847071881655229		
	-3.744803367651205		
	-3.83592842542918		
	-4.066153049160303		
	-3.4530825312386777		
	-4.471058278600624		
	-4.435863414664666		
	-4.044426508225688		
	-4.32927421430238		
	-2.1946514062853555		
	-3.4291407465964374		
	-3.8142176724880272		
	-2.0015791723395893		
	-1.8680523556140194		
	-1.0913223392533253		
	-1.6365395716694904		
	-0.574756632245389		
	-0.6633315639367205		
	-0.7586222849875238		
	1.4480816059561152		
	-1.6893574105240972		
	-1.6440365379268302		
	0.666284401187502		
	-0.45668823897652877		
	-0.41022405125121525		
	-1.3872813886370206		
	-1.1276408575014771		
	-0.01011549001108938		
	0.3035636336301748		
	-1.55989628171691		
	-1.4081846487280854		
	-0.5550859682984731		
	-3.4837427426764838		
	-3.33955324398757		
	-2.676761379272262		
	-3.586851358873298		
	-3.5044685567407106		
	-3.996272279492822		
	-3.5486423243916727		
	-3.171624486912484		
	-3.824623332635632		
	-3.357716535335323		
	-3.233155541755527		
	1.3101929349409212		
	-2.5864795705690553		
	-2.8715851695683283		
	-2.98417133954374		
	-3.0992162550118936		
	-3.3407980657813834		
	-3.87771585077664		
	-2.9243551065402023		
	-2.9031336642627807		
	-2.8121815885217076		
	-2.408761021700527		
	-2.477369698434922		
	-2.5281695193376215		
	-3.3321220407198098		
	-3.3105562640612494		
	-3.090065645544258		
	-3.040891633558111		
	-3.3979734364520175		
	-3.358607126669074		
	-3.8845565198431804		
	-3.518435693112438		
	-6.32845806147953		
	-2.0336522279217246		
	-1.1076944696592839		
	-0.6908983362239844		
	-1.5099926817267304		
	-1.4011508011801221		
	-2.071700178875108		
	-2.5424624400307074		
	-5.231941896706952		
	-5.292257822909861		
	-3.831119759730485		
	-5.65978458914881		
	-4.192150524418423		
	-3.080478376346207		
	-3.4745492750912925		
	-2.683812541826652		
	-2.150263290898938		
	1.1262493456236284		
	0.049748548164020065		
	0.24718562560936794		
	0.03865390401081083		
	-1.8188973474463352		
	-3.2711334651858954		
	-2.9106971143350497		
	-2.6414011897762304		
	-2.3086659503145976		
	-3.1621891289292687		
	-3.28950770723165		
	-2.4330893999555485		
	-2.8204114475574587		
	-7.920821942808852		
	-2.4005869820490155		
	-3.559955258198594		
	-2.7509503544638165		
	-2.4722850509854366		
	-2.086283739683332		
	-2.1725451494428154		
	-3.035792137780375		
	-3.05571484895075		
	-2.754290169756267		
	-2.4862950136835367		
	-1.4564922385164427		
	-2.5748144357946363		
	-1.0963122775739764		
	-4.252528382931113		
	-5.925590582091251		
	-3.5923257309444057		
	-2.7168875488439173		
	-2.9191628124420723		
	-3.209041174410032		
	-2.981438176054224		
	-3.298113518295751		
	-3.4533914535081576		
	-3.5302923664384975		
	-2.330610337987163		
	-3.042153731398916		
	-3.8384233929848035		
	-4.048727334938658		
	-2.8950997926690785		
	-3.127027864382966		
	-2.998730986648035		
	-5.213225674880322		
	-6.702421552788528		
	-6.751806399162089		
	-6.9763700286171915		
	-7.144286306290538		
	-7.107033394335407		
	-0.8629254138983844		
	-1.1670565311777392		
	-0.41448168786921025		
	-1.028431064036251		
	-0.7197871922043139		
	-0.4895940050654142		
	-1.0676454802455684		
	-1.5677738818628058		
	2.2392467981360933		
	1.2976022986520077		
	-0.45932892043944473		
	-1.5857193927824018		
	-3.3713618868718163		
	-8.425903376004861		
	-0.7600105808000854		
	-0.5566087080485295		
	-0.052392936006277174		
	-0.6135422177402596		
	-2.700965928908917		
	-4.69068595381952		
	-6.668024267720587		
	-6.021891081093054		
	-4.137492905553509		
	-3.532670430455149		
	-5.406632077051596		
	0.09199900368232972		
	0.2868533579029214		
	-0.20648860998499993		
	0.32950826368243047		
	0.7354762529396791		
	0.6007388386224239		
	-3.7395349160608222		
	-3.9706751866906522		
	-1.8843328032499667		
	-2.411398805927739		
	-1.786499668496092		
	-1.297922310484149		
	-2.9669118306678124		
	-2.7474922982159056		
	-2.738721941794217		
	-2.2891924644814674		
	-1.843134858676972		
	-2.580426592083189		
	-2.434328741707938		
	-2.879403870653388		
	-3.1264985991712413		
	-3.8552028409903354		
	-3.0431939357678246		
	-2.810015322713961		
	-2.656196976036531		
	-4.199680793643937		
	-2.5897413994929805		
	-3.2513532895568584		
	-3.032684400031594		
	-2.102555094156725		
	-2.552241396766928		
	-2.248738535975249		
	-2.488566371258243		
	-2.6995407304063965		
	-2.3942667380855793		
	-2.856507313718779		
	-2.295630853698172		
	-2.5607390044012672		
	-2.569702735840544		
	-1.922469858120073		
	-2.2528329638676436		
	-2.2776455482596054		
	-2.437150068033977		
	-2.0095821035445542		
	-2.526105052622203		
	-1.573866234533588		
	-1.1630498354308827		
	-1.253116288736409		
	-1.727694870763554		
	-0.8763986898671811		
	-0.9286368382050688		
	-0.9443850670337871		
	-1.112242357096433		
	-0.7972325005872333		
	-0.6623277227411429		
	-0.27555839940263016		
	-1.1641308866035867		
	-0.2930557610697594		
	0.11613582381744801		
	-0.9739336889636232		
	-0.8167904587579656		
	-0.7116851475505748		
	0.36282501313275717		
	-0.28066320600935		
	-1.7543853243117962		
	-1.4259477212362255		
	-3.79869736945201		
	-4.149793935718356		
	-4.4828505134767225		
	-5.858584369788303		
	-4.958129266561845		
	-4.212362931367803		
	-6.7651128024599965		
	-6.918879438830875		
	-6.974315952510844		
	-6.810764516124139		
	-2.4889044477922626		
	-4.130278278730701		
	-6.810031814341813		
	-6.723788554626546		
	-6.654329124197455		
	0.3864302233619054		
	0.6814002375888524		
	0.7912177034119241		
	1.7645826778809317		
	1.2307834183902049		
	1.0107229174041663		
	0.9088225128676319		
	1.196152510973267		
	0.009646000639026367		
	0.32699861467295427		
	0.12997534441928896		
	0.3325801975664011		
	0.1983772245967508		
	-0.27829661953966006		
	-0.6726230498227039		
	-0.9599225803876109		
	-1.1613289356158054		
	-0.9380054277399721		
	-1.071568274912566		
	-1.1404832826705855		
	-1.084306253894506		
	-1.8966968141146445		
	-1.7073459202106995		
	-1.1533791187270142		
	-0.5325076529385842		
	-0.548791526241015		
	-1.1129629886797183		
	-0.9816179278687621		
	-1.4025975478042962		
	-1.0252930230362536		
	-1.6737756148709175		
	-2.031721940221674		
	-1.4340850763131165		
	-1.3140168067497386		
	-1.4600223428417733		
	-2.588954762849784		
	-1.182276882798573		
	-5.466335392599134		
	-7.043679700569155		
	-2.895441115162928		
	-2.032491974740624		
	-6.994850585049524		
	-6.796361107761877		
	-7.0727910471306785		
	-4.301227491005451		
	-4.455941204150643		
	-3.90641710866814		
	-4.066927784223056		
	-3.73826364168254		
	-3.0301565858134585		
	-3.4064653237746607		
	1.0445500968629091		
	-3.5214891029030384		
	-3.381650068505267		
	-4.476772888408975		
	-3.2950324491002085		
	-5.479585757667465		
	-5.611207649752248		
	-6.437269224493815		
	-3.077565249315645		
	-4.5513341268903895		
	-3.8698145175058034		
	-6.928440722483805		
	0.6250460007204627		
	0.5977599850318067		
	0.7757753952883631		
	0.7201733789145639		
	0.4807562786862483		
	1.3897512667028604		
	0.08089706946566944		
	0.4110139882466232		
	0.4859265314013492		
	-0.4304107225690334		
	0.851986847907165		
	0.42500268344776315		
	-0.06004153896349362		
	0.3965979315748997		
	-0.31258181848969		
	-0.03239754226866275		
	0.22658251227278087		
	1.4530144248442605		
	1.4303655691684949		
	-0.12260596506560721		
	-0.0800619857462348		
	0.5591540435313153		
	1.722927175993415		
	0.307446012298882		
	-0.6801612856164733		
	0.23729448801636127		
	1.1214663799512217		
	1.1898909608496464		
	1.1009810106464049		
	-2.8619095499272498		
	-2.0990586325687497		
	0.16981599369887873		
	-0.18292691323273713		
	-0.31329778974392236		
	-2.471196668417469		
	-7.783242937805771		
	1.7200682849407256		
	-0.6401628880928003		
	-0.48103488615751483		
	-1.1444678929063283		
	-0.3027955435979349		
	-0.4313413226387969		
	-0.5211555200401601		
	-0.4629952351135954		
	-0.19047030940827447		
	0.3394110718511426		
	-0.02003687046887067		
	-0.3388533209865331		
	1.4230402533615127		
	-0.2586296639208318		
	2.270283738138207		
	-1.171839645669576		
	0.012153146100199927		
	-0.2253735825653228		
	-0.6708224292618425		
	-0.9344525032502101		
	-0.2829266055455525		
	-1.3436024820412817		
	-0.7337248560441417		
	-3.1023227653894265		
	-1.8971188475731493		
	-3.7268589314704266		
	-6.757283412117428		
	-5.139172243923401		
	-3.1953707999304313		
	-2.453490227780165		
	-2.15011920246586		
	-2.861479079297239		
	-2.6585561476972455		
	-4.77617911115979		
	-3.126996355065966		
	-2.0021483289742874		
	-3.8273568303165133		
	-3.260765734790245		
	-3.730200812287784		
	-2.9725401691971225		
	-2.2326265653229735		
	-2.5690553599902257		
	-2.3759234430117577		
	-4.336551537656373		
	-3.2872383686770887		
	-2.844152346242029		
	-3.034367148556759		
	-4.79238497197085		
	-0.5822905805606688		
	-3.080388682061686		
	-3.053371535546093		
	-3.666383003884395		
	-3.740734022055498		
	-0.6159899922376815		
	-0.9545989686577485		
	-0.6631910526524254		
	-0.4815242821419717		
	-3.4252594384062047		
	-2.5201775791788057		
	-3.2582284348515325		
	-3.2598208929164487		
	-2.2649319315227885		
	-3.0396247073723064		
	-3.0774014501736646		
	-2.1598792265384676		
	-1.9972586002777084		
	-2.0552284932403873		
	-1.6810527049217368		
	-0.45020960363063567		
	-3.6351030958578687		
	-6.948811126963253		
	-2.8746504279855007		
	-4.951013919473166		
	-2.861484321772228		
	-4.354253341472298		
	-3.7604680219346096		
	-4.631478815657194		
	-1.1484456293755108		
	-3.1152098627131286		
	-2.6248072826267315		
	-1.8852678494857722		
	-2.8426825272468106		
	-2.2270671051782474		
	-1.9220406176319953		
	-1.0707846804983823		
	-2.152631604170689		
	-2.134679760881572		
	-2.8479022688643503		
	-3.6385819717144074		
	-3.3507631169959944		
	-3.3809893566903275		
	-3.4380562949559357		
	-3.1642375813053087		
	-4.322500958539556		
	-3.2898956843550446		
	-3.1572705196337005		
	-3.110346414132385		
	-5.412093252781949		
	-7.5591183708791085		
	-4.74387241232351		
	-5.865072752959758		
	-3.5344672113969895		
	-3.1778033910150474		
	-2.202253198800565		
	-3.176913290455072		
	-3.2513464204799956		
	-5.061223116630117		
	-0.7092323628408044		
	-1.3617370604897552		
	-0.9405201187879945		
	-1.5031593217433548		
	-1.8049019023933957		
	-1.9699549621740666		
	-1.9266266944387906		
	-2.0053044303945238		
	-1.9711932470101403		
	-2.1255602609001856		
	-1.0932232856146138		
	-1.8021673117815762		
	-1.582276540379452		
	-1.604364624528882		
	-2.2992016502552546		
	-2.252294662388225		
	-3.9235799137616336		
	-4.002771480686848		
	-7.636119599771924		
	-6.616597373249637		
	-2.9012263475860225		
	-3.2861922926609517		
	-2.9836531633201573		
	-3.420002749250748		
	-3.327165918394676		
	-4.069668679758497		
	-3.919387084769398		
	-3.5679351271847173		
	-1.7288373080314468		
	-5.956263325777792		
	-3.91224824132386		
	-4.065453606912667		
	-6.797560261232764		
	-6.198341881174223		
	-6.5523919445495		
	-4.58761256710557		
	-2.467992311817739		
	-0.725715673324487		
	-2.1438030796129137		
	-3.408325178251539		
	-2.565737412627817		
	-2.4664605723160777		
	-2.787253875695649		
	-2.357799357852572		
	-2.578016800979128		
	-2.6824921624599707		
	-2.5760282004223347		
	-2.2156869931175		
	-1.4563160588091035		
	-2.388407198187836		
	-2.3701771296001364		
	-3.4860658517454155		
	-5.06425362753659		
	-4.31071443888611		
	-3.7065249815819725		
	-4.175901174883082		
	-4.86072855349774		
	-3.210903461657787		
	-2.546350733956709		
	-3.546132476343307		
	-3.142998061321676		
	-1.5693507534110949		
	-1.6629900196531988		
	-1.7705203603536883		
	-0.7409758436211749		
	0.31261290105197037		
	-0.26434439041387153		
	0.21024546066359096		
	0.4000186845287892		
	0.4066346242947953		
	-0.17245003261585812		
	-0.13489993442201875		
	0.3725754997869855		
	0.08726594237370669		
	0.18079966434632241		
	-0.13861944702710588		
	-0.3581432700548686		
	-0.10717846429138024		
	0.9315280015542454		
	1.4613776815140607		
	-0.061948370971015854		
	0.5804899530818342		
	-0.30960525468002076		
	-0.43868168503976324		
	1.5612391199484286		
	-0.4638684998952636		
	0.07161441138336375		
	0.16132790483291368		
	0.047614465015579824		
	0.202430886793052		
	0.08395673917003604		
	1.1947552787817524		
	0.4076420769849602		
	2.289624978909931		
	0.3623004305135371		
	0.5274787576240437		
	-0.21306794321419256		
	0.06137253206347616		
	0.7683647430254791		
	-0.19101863507769093		
	0.05316348112108224		
	-0.28606404920023015		
	0.1490680558764365		
	-0.6159920927726948		
	-0.5125787894943655		
	-0.9181046738197665		
	-0.9472784872090724		
	-0.8653689856296637		
	-0.732907475527615		
	-1.2181273448239591		
	-1.292751512099353		
	-1.762471205359025		
	-2.0792008503868895		
	-1.5647977173117131		
	-1.4826001269618283		
	-3.5154712207939727		
	-2.8211209439768763		
	-3.3404407270891006		
	-3.1321743681437666		
	-6.754303992330205		
	-1.7407407722571318		
	-2.7306316604441556		
	-2.5404634619022084		
	-2.888290246157415		
	-2.8834542523318025		
	1.7113312450902711		
	-3.4983939322613464		
	-3.2490265442263224		
	-6.628427131465907		
	-6.534599280782703		
	-3.9562657891017268		
	-3.2838677371767977		
	-2.1015238400305765		
	-1.8619457341876118		
	-1.5322343115046144		
	-1.580540930831247		
	-1.354006973189596		
	-1.280413493751772		
	-1.343146718124628		
	-6.715861916676129		
	-6.365632302128338		
	-6.3063334736884595		
	-3.9275533451883406		
	-3.678883736008051		
	-4.31465077130861		
	-3.1997165821512725		
	-3.174110192959569		
	-6.788009972035711		
	-6.950906823446203		
	-6.5456414752883445		
	-6.979269588324648		
	-6.277469624021702		
	-7.093144614274509		
	-6.86903750980685		
	-7.990686082495547		
	-7.389245216639269		
	-6.241710333004929		
	-5.65972514787178		
	-5.291145962498668		
	-3.411199269944448		
	-2.009768301578089		
	-2.165732136237377		
	-3.453551076097824		
	-2.5396411576338607		
	-1.4495267909225689		
	-1.6060522915096143		
	-1.647883317621898		
	-1.8594621406266458		
	-2.1292667867170514		
	-2.1327613968100367		
	-2.3760133086234534		
	-2.6611226657649927		
	-2.45198958817519		
	-2.609402745208006		
	-2.3002245183722025		
	-2.457629015779876		
	-2.5566309884549456		
	-2.615220738777782		
	-2.2463304326690285		
	-2.510888704361867		
	-1.9919434451289415		
	-6.45535461554012		
	-7.314427147705628		
	-5.307921376284315		
	-4.829638024323657		
	-4.529669096440421		
	-4.554044517339208		
	-7.3409592990827095		
	-5.735558210497863		
	-4.286060706930495		
	-6.25652342964832		
	-5.383773309048874		
	-4.354359573114116		
	-4.0554017873852075		
	-5.052341921570841		
	-4.684275192071502		
	-5.679232067449248		
	-2.125988420110324		
	-2.233932403530526		
	-2.1303275455151978		
	-1.7556243664654043		
	-1.3358740090999275		
	-1.3176010950227226		
	-0.7118647258014164		
	-0.9767389692064063		
	-0.5151307791578645		
	-0.9893662280891448		
	-0.8868196048022904		
	0.3188784791203471		
	1.332788120913128		
	0.9087775603175098		
	-0.12138136893836304		
	-0.5341916181857613		
	-5.391616154914287		
	-7.2109758657276055		
	-1.0765517894434038		
	-0.7846606086015343		
	-0.854901173386093		
	-1.0309759003885026		
	-1.2658822093124422		
	-1.0084863169370208		
	-0.9313305649684926		
	0.5834117321784883		
	-1.0721520792728516		
	-1.0602107492785373		
	-1.4247031614230272		
	-1.3351130795743906		
	-2.552860952079957		
	-1.9807307810597294		
	-2.179582627033427		
	-1.1507853317264691		
	-1.039203634051798		
	-1.0667068637676012		
	-0.7560835862715306		
	-0.4012670210247807		
	0.4130648888724651		
	-0.39824263967348894		
	-3.5490568355325003		
	-3.3805430401102776		
	-3.5427734544553724		
	-2.7941871271519356		
	-1.9696921754193537		
	-3.8594359651569405		
	0.19814522441056157		
	-1.779823610533573		
	-1.6619464689807386		
	-2.1213829382681144		
	-2.352812609806101		
	1.9083271890915858		
	-7.749160248414789		
	-3.979924136238657		
	-5.894223242994255		
	-2.9242072622149604		
	-2.1311489063762847		
	-3.3902692405161816		
	-3.2302688767838377		
	-2.9200737603711207		
	-3.103965357895718		
	-2.905206150861821		
	-3.1326918011908744		
	-3.80229964126676		
	-3.131591371374483		
	-7.267447994858008		
	-2.7103732506561338		
	-2.511822310568895		
	-3.4484322062372676		
	-3.1909247627462545		
	-3.7633949705883283		
	-4.409221519586571		
	-3.444668357766008		
	-4.8970103052157885		
	-3.6386709154653007		
	-8.959543718335627		
	-8.447022562158635		
	-8.213221928521964		
	-8.19712143510141		
	-7.6520610001430365		
	-8.340721913796527		
	-0.8661119635548686		
	-3.371992811189239		
	-2.6361807670551967		
	-2.440400508740829		
	-2.2481558380004634		
	-0.7366097732722265		
	-2.656307930820981		
	-1.5353421873463242		
	-1.0557082511672102		
	-1.8053934694302824		
	-2.991541795980993		
	-2.790554120807984		
	-4.71761191349824		
	-1.97478490782899		
	-2.2771300774605514		
	-1.9417622053104482		
	-1.6391855941656461		
	-1.2849747034688133		
	-1.805453981566003		
	-3.417423187644942		
	-2.707486793698004		
	-6.66736497191356		
	-5.170814841570437		
	-2.068284269954594		
	-2.8546162650278477		
	-5.234139411086266		
	-3.734087885025768		
	-7.489149855952506		
	1.5846357991036562		
	-2.348620634627174		
	-7.220242523284502		
	-3.9490294723773713		
	-4.616893283249497		
	-3.202087227179028		
	-7.267683627638708		
	-7.137861633559357		
	-1.494092814642853		
	-1.9529390987633497		
	-1.9526877698393967		
	-3.0231173074164923		
	-2.1166481990889348		
	-1.755003373261951		
	-3.024601661299049		
	-2.2996632717655103		
	-2.6197138438769216		
	-2.0538321065834277		
	-1.6455974911014255		
	-1.8616730635603487		
	-1.8205144280115815		
	-1.7451036636098833		
	-1.4150586589612815		
	-1.2649267309944279		
	-1.1430429851868074		
	-0.5480730933173521		
	0.47328818014932694		
	0.22787659163865465		
	-0.4816209725921324		
	-2.0755142307914736		
	-1.881688386834899		
	-1.90774654797312		
	-3.217404232373931		
	-2.116159629273776		
	-3.122851951633992		
	-4.105762573823715		
	-3.0505801136600152		
	-1.4100007163519932		
	-0.05085656201354465		
	0.2560480980767264		
	-0.7046789880476725		
	-0.40568937143451866		
	0.6120457607412263		
	0.16797636832912258		
	0.3798848590710381		
	1.0443276664200665		
	0.836303893534825		
	-1.9869871806655772		
	-3.014723423382679		
	-3.0810545052223204		
	-4.012572949801764		
	-0.5538655440053346		
	-6.923136445570851		
	-2.650593956088925		
	-0.5717428842118003		
	-0.937081156782444		
	-4.2880632337958415		
	-3.3110394316300717		
	-4.089479767558937		
	-5.256490891496714		
	-5.423312632773431		
	-5.354567632740881		
	-3.960945853518736		
	-4.492866043434222		
	-8.339160588259059		
	-7.620220427832792		
	-4.575938734803506		
	-2.92367624274098		
	-5.324842394998686		
	-7.588624433894733		
	-6.813774518767903		
	-5.054394693821726		
	-4.582928580947364		
	-3.9527184854704607		
	-2.303991938120554		
	-2.723486659343051		
	-3.6768988363044657		
	-2.5396034100170426		
	-4.082939516621988		
	-1.9994864919644515		
	-1.751540457991518		
	-5.093056468072647		
	0.9099458716456952		
	0.8131100857768704		
	-0.1305454764728534		
	-1.3287265581370344		
	-3.4361468093958045		
	-3.3485600134141182		
	-3.395055730329197		
	-3.0139167803351845		
	-3.802273476299385		
	-4.378396789298805		
	-7.078708463932295		
	-7.590804648180084		
	-6.586736605593999		
	-3.850645932289508		
	-3.7588021874747612		
	-3.077254107727044		
	-2.43571744516216		
	-1.8195389310243684		
	-1.330791774828362		
	-1.6479940869709704		
	-1.7537962456777376		
	-2.161611306514983		
	-2.24658030481852		
	-1.842609567153095		
	-2.6855053207743977		
	-1.7784049910572373		
	-2.411686646826747		
	-2.8295108548115047		
	-1.2800228026962348		
	-2.1117761661094385		
	-0.8616848607420079		
	-0.9013392496077224		
	-1.1192361227570558		
	-0.7038727248969229		
	-0.9261550937499627		
	-3.371565693789154		
	-4.046701679035305		
	-3.9816734816919883		
	-5.063698642734207		
	-5.941225240085893		
	-5.495592354067906		
	-5.035697489054096		
	-4.163796627625192		
	-4.98181023867903		
	-4.453212886788938		
	-2.361712960993226		
	-4.498188515595574		
	-3.9633776686089193		
	-2.4481345787231183		
	-1.9415477277358955		
	-2.128464790087805		
	-6.635331294133622		
	-6.779914568595906		
	-7.2545052477706085		
	-7.562897058540143		
	-3.0616289852822542		
	-3.5517536418560716		
	-3.7300868983950277		
	-3.4005268035624754		
	-3.147501221809968		
	-3.0406868324002567		
	-8.4379757705148		
	-3.5514626749650438		
	-3.8489766559680914		
	-3.7153039423002734		
	-8.64205394714074		
	-6.06606726165981		
	-2.5712615683268867		
	-8.15786064067189		
	-7.876967642752163		
	-8.059622915214229		
	-7.667172886772364		
	-2.12929203381715		
	-4.981523063977647		
	-6.278337211896132		
	-6.332748387376715		
	-0.6574399070036533		
